Basal.ID,Basal.Site.Comm.Id,Basal.Site,Basal.Community,Basal.Plot.ID,Basal.Species,Basal.Diameter,Basal.Height,Basal.Live.Dead,Basal.Damage
94,14,Swanquarter,Transition,3,PITA,26,NA,D,NA
94,14,Swanquarter,Transition,3,PITA,17.2,NA,D,NA
94,14,Swanquarter,Transition,3,PITA,5.5,NA,D,NA
94,14,Swanquarter,Transition,3,PITA,31.4,NA,D,NA
94,14,Swanquarter,Transition,3,PITA,19,NA,D,NA
94,14,Swanquarter,Transition,3,PITA,16.4,NA,D,NA
94,14,Swanquarter,Transition,3,MYCE,5,6,L,ND
94,14,Swanquarter,Transition,3,PITA,26,NA,D,NA
94,14,Swanquarter,Transition,3,PITA,21.4,NA,D,NA
94,14,Swanquarter,Transition,3,PEPA,13.4,12,L,ND
94,14,Swanquarter,Transition,3,PITA,25,NA,D,NA
94,14,Swanquarter,Transition,3,PITA,25,NA,D,NA
94,14,Swanquarter,Transition,3,PITA,26,NA,D,NA
94,14,Swanquarter,Transition,3,NYBI,8,NA,D,NA
94,14,Swanquarter,Transition,3,NYBI,8,NA,D,NA
94,14,Swanquarter,Transition,3,PITA,15.4,NA,D,NA
94,14,Swanquarter,Transition,3,PITA,15,NA,D,NA
94,14,Swanquarter,Transition,3,PITA,13,NA,D,NA
94,14,Swanquarter,Transition,3,UNK,16,NA,D,NA
94,14,Swanquarter,Transition,3,PITA,17,NA,D,NA
94,14,Swanquarter,Transition,3,PITA,21,NA,D,NA
94,14,Swanquarter,Transition,3,PITA,23,NA,D,NA
94,14,Swanquarter,Transition,3,NYBI,10,NA,D,NA
94,14,Swanquarter,Transition,3,PITA,30.2,17,L,ND
94,14,Swanquarter,Transition,3,PITA,26.5,NA,D,NA
94,14,Swanquarter,Transition,3,NYBI,16.5,NA,D,NA
94,14,Swanquarter,Transition,3,PITA,30,NA,D,NA
94,14,Swanquarter,Transition,3,TADI,7.8,6,L,ND
94,14,Swanquarter,Transition,3,PITA,23.5,17,L,ND
95,14,Swanquarter,Transition,4,PITA,13.5,NA,D,NA
95,14,Swanquarter,Transition,4,PITA,13,NA,D,NA
95,14,Swanquarter,Transition,4,PITA,19,NA,D,NA
95,14,Swanquarter,Transition,4,PITA,17.5,NA,D,NA
95,14,Swanquarter,Transition,4,PITA,16.5,NA,D,NA
95,14,Swanquarter,Transition,4,PITA,15,NA,D,NA
95,14,Swanquarter,Transition,4,PITA,14,NA,D,NA
95,14,Swanquarter,Transition,4,PITA,14,NA,D,NA
95,14,Swanquarter,Transition,4,PITA,11,NA,D,NA
95,14,Swanquarter,Transition,4,PITA,21,NA,D,NA
95,14,Swanquarter,Transition,4,PITA,12,NA,D,NA
95,14,Swanquarter,Transition,4,PITA,13,NA,D,NA
95,14,Swanquarter,Transition,4,PITA,19,NA,D,NA
95,14,Swanquarter,Transition,4,PITA,18,NA,D,NA
95,14,Swanquarter,Transition,4,PITA,14.2,NA,D,NA
95,14,Swanquarter,Transition,4,PITA,13.7,NA,D,NA
95,14,Swanquarter,Transition,4,PITA,16.5,NA,D,NA
95,14,Swanquarter,Transition,4,PITA,19,NA,D,NA
95,14,Swanquarter,Transition,4,MYCE,4,3,L,ND
95,14,Swanquarter,Transition,4,MYCE,4,3,L,ND
95,14,Swanquarter,Transition,4,PITA,20,NA,D,NA
95,14,Swanquarter,Transition,4,PITA,19.2,NA,D,NA
95,14,Swanquarter,Transition,4,PITA,15.8,NA,D,NA
95,14,Swanquarter,Transition,4,PITA,20,NA,D,NA
95,14,Swanquarter,Transition,4,PITA,20,NA,D,NA
95,14,Swanquarter,Transition,4,PITA,16,NA,D,NA
96,14,Swanquarter,Transition,5,PITA,6,NA,D,NA
96,14,Swanquarter,Transition,5,PITA,21.7,NA,D,NA
96,14,Swanquarter,Transition,5,PITA,15,NA,D,NA
96,14,Swanquarter,Transition,5,PITA,25,NA,D,NA
96,14,Swanquarter,Transition,5,PITA,16.8,NA,D,NA
96,14,Swanquarter,Transition,5,PITA,15.5,NA,D,NA
96,14,Swanquarter,Transition,5,PITA,9.4,NA,D,NA
96,14,Swanquarter,Transition,5,PITA,8.8,NA,D,NA
96,14,Swanquarter,Transition,5,PITA,7.9,NA,D,NA
96,14,Swanquarter,Transition,5,PISE,11.1,12,L,ND
96,14,Swanquarter,Transition,5,PITA,23.6,NA,D,NA
96,14,Swanquarter,Transition,5,PITA,9.8,NA,D,NA
96,14,Swanquarter,Transition,5,PISE,8.2,7,L,ND
96,14,Swanquarter,Transition,5,PITA,18.2,NA,D,NA
96,14,Swanquarter,Transition,5,PITA,18.3,NA,D,NA
96,14,Swanquarter,Transition,5,PITA,22.5,NA,D,NA
96,14,Swanquarter,Transition,5,PITA,11,NA,D,NA
96,14,Swanquarter,Transition,5,PITA,13.5,NA,D,NA
96,14,Swanquarter,Transition,5,UNK,9,NA,D,NA
96,14,Swanquarter,Transition,5,PITA,14.9,NA,D,NA
96,14,Swanquarter,Transition,5,PITA,16.7,NA,D,NA
97,14,Swanquarter,Transition,6,PISE,14.8,NA,D,NA
97,14,Swanquarter,Transition,6,PISE,8.5,NA,D,NA
97,14,Swanquarter,Transition,6,PISE,21.7,NA,D,NA
97,14,Swanquarter,Transition,6,PISE,17,NA,D,NA
97,14,Swanquarter,Transition,6,PISE,16.5,NA,D,NA
97,14,Swanquarter,Transition,6,PITA,15,NA,D,NA
97,14,Swanquarter,Transition,6,UNK,7,NA,D,NA
97,14,Swanquarter,Transition,6,PITA,5,NA,D,NA
97,14,Swanquarter,Transition,6,PITA,15,NA,D,NA
97,14,Swanquarter,Transition,6,UNK,40,NA,D,NA
97,14,Swanquarter,Transition,6,PITA,12.5,NA,D,NA
97,14,Swanquarter,Transition,6,PITA,12,NA,D,NA
97,14,Swanquarter,Transition,6,PITA,9,NA,D,NA
97,14,Swanquarter,Transition,6,PITA,17.5,NA,D,NA
97,14,Swanquarter,Transition,6,PITA,16,NA,D,NA
97,14,Swanquarter,Transition,6,PITA,10,NA,D,NA
97,14,Swanquarter,Transition,6,PITA,16,NA,D,NA
97,14,Swanquarter,Transition,6,PITA,15.5,NA,D,NA
97,14,Swanquarter,Transition,6,PITA,17,NA,D,NA
97,14,Swanquarter,Transition,6,PITA,5,NA,D,NA
97,14,Swanquarter,Transition,6,PITA,20,NA,D,NA
97,14,Swanquarter,Transition,6,PITA,17,NA,D,NA
97,14,Swanquarter,Transition,6,PITA,15.1,NA,D,NA
97,14,Swanquarter,Transition,6,PITA,17,NA,D,NA
97,14,Swanquarter,Transition,6,PITA,23.5,NA,D,NA
97,14,Swanquarter,Transition,6,ACRU,20.5,NA,D,NA
97,14,Swanquarter,Transition,6,PISE,9,12,L,ND
98,14,Swanquarter,Transition,7,PITA,7.7,NA,D,NA
98,14,Swanquarter,Transition,7,PITA,20,NA,D,NA
98,14,Swanquarter,Transition,7,PITA,12.2,NA,D,NA
98,14,Swanquarter,Transition,7,PITA,13,NA,D,NA
98,14,Swanquarter,Transition,7,PITA,15.5,NA,D,NA
98,14,Swanquarter,Transition,7,PITA,2.3,NA,D,NA
98,14,Swanquarter,Transition,7,PITA,7.9,NA,D,NA
98,14,Swanquarter,Transition,7,PITA,13.4,NA,D,NA
